id,happiness
8125,4.100754881618776
8126,4.545236033524064
8127,2.0739020459676745
8128,3.8554596668514605
8129,3.8685543459524077
8130,3.9040642326164083
8131,3.897652541201927
8132,4.110961151264337
8133,4.203918354371529
8134,4.193198676045514
8135,4.112394768019623
8136,4.464229048073241
8137,4.1129124681987195
8138,3.753051718593918
8139,4.05379567369428
8140,3.050569488773769
8141,3.983356402610216
8142,3.6267436321580258
8143,4.426139865811451
8144,3.7135218038197317
8145,4.048193809252141
8146,2.343163204896352
8147,4.137939783397341
8148,2.7449794820683606
8149,3.6186339888855787
8150,3.7604697794365145
8151,2.659189697942533
8152,4.0379964004190505
8153,3.6642444987435927
8154,3.64333330018981
8155,3.7295338300808027
8156,3.897516422953676
8157,3.294299731479618
8158,3.390158198181151
8159,4.075321133918485
8160,4.139944579348457
8161,3.410882436004536
8162,3.8857297308156578
8163,4.065200668610003
8164,3.9127960531691803
8165,4.080831209824758
8166,4.338564704444927
8167,3.908173097998091
8168,2.9963328635192314
8169,3.1391224036125704
8170,3.8874121299648343
8171,4.195193360019591
8172,4.013987371045142
8173,3.7671512819008166
8174,3.6125520778401325
8175,3.6077887987758896
8176,4.240535375421427
8177,2.5503687006754405
8178,4.440965941443626
8179,4.217934236643091
8180,3.4222137092020537
8181,3.5669859565878257
8182,4.040188518325301
8183,3.7689057294298025
8184,3.6283882302055233
8185,3.3608410707425245
8186,3.4890895192293856
8187,4.095920256801802
8188,3.8067330225577187
8189,4.121621645246236
8190,4.13292324798042
8191,3.9998014860004907
8192,4.055750854245242
8193,3.9310987629920073
8194,4.122286822763229
8195,4.4825538695767255
8196,2.9915134034104254
8197,3.864114421559966
8198,4.08231511422091
8199,3.9976209730724865
8200,4.784245580450509
8201,3.372711744302773
8202,4.065421671946012
8203,3.855151629108664
8204,4.165227986960855
8205,4.082255302585843
8206,3.786166152080914
8207,3.9622759308634206
8208,3.9954898940294763
8209,3.801454581096924
8210,3.6496846111235848
8211,3.7112839601508933
8212,4.139411014731811
8213,4.214858183252965
8214,4.064574627664387
8215,3.6995443693568326
8216,3.9420558322397334
8217,3.5555777653030938
8218,3.6740731046120882
8219,3.815286332412461
8220,3.9725050686042445
8221,4.568731027861796
8222,4.014049304606786
8223,2.869188012643692
8224,3.7762831830720747
8225,4.197333384137139
8226,3.832971502976315
8227,4.36820701021156
8228,3.2619866479364705
8229,4.083448981747764
8230,3.246640837468751
8231,4.017612658497057
8232,3.730995072478675
8233,3.9077586125716692
8234,3.988363162988802
8235,3.687687862500405
8236,3.10937622999593
8237,3.672930689695044
8238,4.005290733498247
8239,3.5245577808866764
8240,3.206828682705212
8241,3.5683231343954374
8242,3.8016779539259082
8243,4.408462319141549
8244,4.174067659226536
8245,3.7575534439750706
8246,3.9960129731957856
8247,3.8740079336909554
8248,4.05154825092131
8249,4.4322225093887315
8250,4.100188286789322
8251,4.371640079598634
8252,4.4257875545839855
8253,3.8200456207686426
8254,3.7710117819307727
8255,3.707290739451685
8256,3.5636969278668857
8257,3.9125773658643386
8258,2.803850069996712
8259,4.290651847556205
8260,4.018897906982335
8261,4.2869313248906975
8262,4.046754481333115
8263,4.074903660705317
8264,3.9778063557784744
8265,4.271810798100836
8266,3.065003777169941
8267,3.7315663649291
8268,3.992033798201287
8269,3.4969192760968886
8270,3.5584466069591794
8271,3.1017388938431605
8272,4.092027509680363
8273,3.5731035050268076
8274,3.6292578851987765
8275,4.218851193325427
8276,4.088723330515604
8277,3.945140540854795
8278,3.702857961410728
8279,4.4078560527647355
8280,4.234114337421409
8281,4.16350560153542
8282,4.120194071963146
8283,4.131731242387906
8284,4.173504785698155
8285,3.909719377277634
8286,2.1519785480317313
8287,4.308480959360317
8288,3.9275950706179352
8289,4.08344247056197
8290,4.1429944196668815
8291,4.165820674798308
8292,4.203747320595708
8293,3.722244462585588
8294,4.426643963015965
8295,3.3067771952065135
8296,4.084680689471538
8297,3.6792517945849244
8298,4.719003449427581
8299,2.764878971861441
8300,3.2750160480965764
8301,4.079003535876718
8302,4.219832123055237
8303,3.9725877672522136
8304,4.058632625612358
8305,3.9651931349093976
8306,4.6729633597045215
8307,4.191679925225755
8308,4.318411917240444
8309,3.737919496401302
8310,3.8730494251427108
8311,4.1650279436542945
8312,4.584047630260385
8313,4.244900206058794
8314,3.1699185959838347
8315,4.226814878094548
8316,3.9805805094374858
8317,3.9629481663117563
8318,4.128581202620776
8319,3.4544724224584455
8320,3.8777819594069216
8321,4.420109293077054
8322,4.2997383107313825
8323,3.767173115670795
8324,3.7316708019202363
8325,4.071630297254142
8326,4.314405020223704
8327,3.796400141830179
8328,4.056953690868179
8329,3.0202399895412118
8330,4.371501212557048
8331,4.296322375303181
8332,3.9797944662105684
8333,3.5622320528199394
8334,4.1436647861163305
8335,3.701061498552196
8336,4.057780794107707
8337,3.615651657453145
8338,4.311596360240008
8339,3.8482285468701725
8340,3.5257810965476692
8341,4.1453786805361545
8342,3.8835564830617684
8343,2.921856713893355
8344,4.093726500168752
8345,3.90014518724263
8346,3.367955311611133
8347,2.862429522511899
8348,3.970489453362518
8349,4.027574268353693
8350,3.438283400603041
8351,4.047798964737783
8352,3.564373312462816
8353,3.2637679947636515
8354,4.083072556104862
8355,3.556940449830427
8356,4.257034021971911
8357,3.9244831824262354
8358,4.130053776795223
8359,3.5630522822024715
8360,3.8508874713192456
8361,3.9342938718157137
8362,4.1030960044342475
8363,3.482573865037819
8364,3.3403099730984307
8365,3.873474745542816
8366,3.8408776581219315
8367,4.157219063528124
8368,4.248135875147743
8369,3.4261915736825665
8370,3.4797912597400513
8371,4.18797102961599
8372,3.617563976259586
8373,2.3401965751692813
8374,3.112601087175488
8375,4.2207433589596715
8376,4.622318677806927
8377,4.024555336304107
8378,4.046800990089425
8379,4.21606173804089
8380,3.389091469858535
8381,4.306333294403581
8382,4.055745275990517
8383,4.26917758027478
8384,3.3753020426220406
8385,3.933369415850831
8386,4.264563434592511
8387,4.136535377811308
8388,4.082567537304901
8389,3.3325640190671604
8390,4.128787061015252
8391,3.823064827417003
8392,3.673673016722795
8393,4.164255278333988
8394,4.2137552713448825
8395,4.05313519889153
8396,3.7808205984801524
8397,3.8604932598220065
8398,3.212659116905158
8399,4.175117278554977
8400,4.11932354589713
8401,4.783540114079374
8402,3.8722227204930273
8403,4.523181689138472
8404,3.985074467058512
8405,4.423718990421556
8406,4.113926290971153
8407,3.819004965532802
8408,4.714459971188456
8409,4.175225743597839
8410,3.8183811746385627
8411,4.1470506286356
8412,3.6985525156565977
8413,3.9644585643884045
8414,4.18329482685533
8415,3.293385211614166
8416,4.016434782693959
8417,3.94026114077826
8418,4.591038479436381
8419,3.715082318069118
8420,3.694645479939531
8421,3.983244752477778
8422,3.74829286864895
8423,4.079154568852164
8424,3.193868242116535
8425,4.049843935655584
8426,4.103269617774413
8427,3.8163222980343896
8428,4.325828803038814
8429,3.7124321360647308
8430,4.3594855296902
8431,4.134033768075902
8432,4.210006588416667
8433,3.825417741198857
8434,4.116132770535389
8435,3.958250451834605
8436,3.7086688568413835
8437,4.052823418197814
8438,4.127285631671951
8439,3.188751480208544
8440,3.22157473431813
8441,4.104966427699047
8442,3.948319217640594
8443,4.143151018120227
8444,3.89425623368562
8445,3.5037611584768635
8446,3.704438457885748
8447,3.522228584894235
8448,3.347180177215197
8449,3.70128267307848
8450,3.475001840225172
8451,3.0904406866107283
8452,3.2357295589645405
8453,4.209233614297621
8454,4.059304036240228
8455,3.6098087940989054
8456,3.908634530880894
8457,3.7985576492388478
8458,4.062767180589632
8459,4.248720396514646
8460,3.755481997808994
8461,3.9001793451084827
8462,3.4982876216290166
8463,4.034837404625651
8464,3.688172504545394
8465,3.5868248357830015
8466,4.58790774163907
8467,2.8455237501259076
8468,3.439152035478319
8469,4.2861215163432815
8470,3.563776301081367
8471,4.086631977160731
8472,4.21930186626945
8473,4.078864872034703
8474,4.0823177920633285
8475,3.762672401088571
8476,4.3031553568676495
8477,4.173019751922404
8478,3.7275627359060586
8479,4.159504809131419
8480,3.3386818840098136
8481,4.132786144987013
8482,3.242292198495832
8483,3.5082365447234123
8484,4.30025427694545
8485,3.9645927845928055
8486,4.786514550607854
8487,4.1518294184585685
8488,4.156858480773202
8489,4.663637306975103
8490,3.9640994762107336
8491,4.345930319279351
8492,4.311502074928404
8493,4.3504887819652724
8494,3.656860622027095
8495,4.064672163673715
8496,4.560750851366224
8497,2.4266479419035734
8498,3.3399411997215505
8499,4.208349333041282
8500,3.7519247577690837
8501,4.282546590837589
8502,3.068522705487076
8503,4.170932154910259
8504,3.5561600383594123
8505,2.7738410725765448
8506,4.132162608899533
8507,4.049755394238763
8508,3.236074744477768
8509,4.508491996480103
8510,3.965728227339475
8511,3.8535163839050592
8512,4.234056424763151
8513,3.735571407119781
8514,4.162715499625844
8515,3.676232801225103
8516,3.396444189255996
8517,3.718019113581715
8518,2.939373674420434
8519,4.4212315641940405
8520,4.4194715494374845
8521,3.886597482070947
8522,2.8135250156795575
8523,3.5543838021824796
8524,3.743635459975763
8525,4.032765848698748
8526,4.688393594384266
8527,3.477045324914346
8528,3.5293143656787973
8529,3.7692869611734134
8530,4.2084128939068
8531,4.20604341458976
8532,3.982632540298867
8533,3.688063076390192
8534,4.29051649109556
8535,4.122952856660645
8536,3.864497789991881
8537,3.533583759588796
8538,3.807473047587909
8539,4.084233969500804
8540,4.177242204530634
8541,4.165628851870066
8542,3.396785197753344
8543,3.577945775337556
8544,4.005991649131589
8545,3.949263456879498
8546,4.0071969066843485
8547,3.856993718276686
8548,4.358356527983106
8549,3.270004938146722
8550,3.8296675598016625
8551,4.067774035740703
8552,4.134651925954305
8553,4.403677268496195
8554,3.7424150350501
8555,4.7129015802067755
8556,3.9053214342145974
8557,3.88835343065078
8558,3.7583008484997285
8559,3.9295066164167856
8560,2.631734581539766
8561,4.025107258224641
8562,4.2484760000515305
8563,3.499841130972552
8564,4.167026993445293
8565,4.273719413975074
8566,4.337605418182402
8567,4.248891738308154
8568,3.446413105097399
8569,2.319538021832697
8570,4.113628677536927
8571,4.174868278338766
8572,3.057627739133055
8573,1.7347802487942579
8574,3.9038468618246305
8575,4.028539564142187
8576,3.665607405704759
8577,3.8620752018296027
8578,3.7516038878740434
8579,4.023018560030759
8580,4.382389210877662
8581,4.138730996050314
8582,3.7107185460868988
8583,4.497873005458276
8584,3.934991378218485
8585,4.05198505383698
8586,4.111029026912342
8587,3.7681790337573076
8588,4.513004608277004
8589,4.357566770352401
8590,4.241164889814648
8591,4.163496955590347
8592,4.058327668623885
8593,4.018920927595588
8594,3.7429135235002424
8595,2.9809960148983436
8596,4.116388463157316
8597,3.8326104138434363
8598,3.708261227737194
8599,3.903527683312784
8600,3.8250455032592816
8601,3.1111511307820567
8602,2.9981617882943583
8603,3.6706486817271538
8604,3.6989816971629716
8605,3.542192673072489
8606,3.9536563767807014
8607,3.8405048029534816
8608,3.8964922861036473
8609,4.225069467982242
8610,3.3217145033537876
8611,4.510895272840763
8612,3.6286140583759345
8613,3.77293585545939
8614,3.7802736295116603
8615,4.5822877830882085
8616,4.426760971537443
8617,4.00578010948554
8618,3.7921193010303123
8619,4.317714320770978
8620,4.317292979635341
8621,2.323062640474267
8622,4.190022616807853
8623,4.922017727261023
8624,3.058361904159819
8625,2.5935703428436105
8626,4.235350753167276
8627,4.193988083716154
8628,4.14232796444651
8629,4.1162851699146055
8630,4.096155101393216
8631,3.6497342774652077
8632,2.8389784496433856
8633,3.757964277254581
8634,3.8701476790242695
8635,3.012317804801685
8636,3.6824808418446935
8637,3.7469773796069017
8638,4.155339818386428
8639,3.152572699686146
8640,3.131291083284569
8641,4.37817025439579
8642,2.844609272611458
8643,3.8766307406249148
8644,4.2562511979615465
8645,3.217183630529928
8646,3.6169006735806737
8647,3.379453131966523
8648,4.040913548011251
8649,4.49885813950597
8650,3.5128306715352284
8651,4.163524597720908
8652,2.90184582753479
8653,4.1004788039054425
8654,4.469561928470924
8655,3.2932259092206073
8656,3.895530949651767
8657,4.281068058823714
8658,2.9669393836938407
8659,3.1094448731326993
8660,4.076287901220468
8661,4.022198353033144
8662,4.0711391918795625
8663,4.46940510699832
8664,3.212305662347814
8665,3.880736127500424
8666,3.96655388160703
8667,4.341328645903228
8668,3.9625415022272774
8669,3.616337524512378
8670,3.9018183900416705
8671,3.5211962803055163
8672,3.9538069474314526
8673,2.599486708531063
8674,4.378209832693703
8675,3.1190018659575736
8676,4.164446040845983
8677,3.8404445870038595
8678,3.8746617077714793
8679,3.827055492358002
8680,2.7939374904361656
8681,3.485363730091875
8682,3.8354263707476663
8683,3.945179252801212
8684,4.269763155658867
8685,3.961069543632345
8686,4.0960750369650505
8687,4.151329987778676
8688,4.278869795442158
8689,4.172836090360289
8690,4.270703717227774
8691,4.076191091444445
8692,4.084785616973765
8693,3.9174112010044246
8694,2.978368750940438
8695,3.9030202304607284
8696,4.0896927168082104
8697,4.016800442641532
8698,4.009963852072904
8699,3.887009872586254
8700,4.402480141153039
8701,4.375928934969537
8702,3.9953220968203778
8703,4.142942289294279
8704,3.827510520773276
8705,3.542108813630816
8706,3.4529127865422398
8707,4.025731994116971
8708,4.300115881884105
8709,3.3715584426191505
8710,4.0213832283467426
8711,3.656875276905278
8712,4.2291004952441735
8713,4.299961825315868
8714,3.679032724112929
8715,4.539567404032995
8716,3.850524224972356
8717,4.279180190561011
8718,3.412887872450364
8719,4.140478710032957
8720,3.710756817396647
8721,3.60206608758355
8722,3.945712949558834
8723,3.241965624726526
8724,4.170314035151998
8725,2.8278071597538994
8726,3.828858089864196
8727,3.929278326887311
8728,3.51791501230018
8729,4.349352562538126
8730,3.1772592919432254
8731,4.056487577935776
8732,4.156887525401882
8733,4.0058833704253995
8734,3.828989153694666
8735,3.752913842462346
8736,3.3721701984306622
8737,4.19897616876198
8738,4.301218044175376
8739,4.105637495822141
8740,3.9281564036442314
8741,3.792497694090351
8742,3.9682844905375787
8743,3.806004528978985
8744,3.4451306460662074
8745,3.8960504536036327
8746,4.058440566665412
8747,3.9830034561795933
8748,4.9114710941229305
8749,4.1948623822628015
8750,4.368044572993062
8751,4.322299629844509
8752,3.46260589734547
8753,4.301198257444758
8754,3.4109409026580932
8755,4.0469865852188835
8756,2.7416795996926147
8757,4.22475996920996
8758,3.9891394145222163
8759,4.355499047401545
8760,3.5895687720325458
8761,3.6231324501573012
8762,2.1598495630979646
8763,3.8739622371835645
8764,3.929641176150656
8765,3.8345900632731853
8766,4.319591368429641
8767,3.8003891501505476
8768,3.9209422396950186
8769,3.881128965847041
8770,4.104015421110272
8771,4.346316087323773
8772,4.012804782397011
8773,4.310583513900939
8774,3.898058853253621
8775,3.974799663538555
8776,4.182208789902488
8777,4.222954757142955
8778,3.8416349466124387
8779,3.5318264436166946
8780,3.519073348856461
8781,3.1305189821629598
8782,4.263631070928095
8783,4.571038735153316
8784,4.120077099278428
8785,4.2683081780024255
8786,3.9049916515549556
8787,3.102100413120424
8788,3.645317366048246
8789,3.7889801358915096
8790,4.080411930245603
8791,3.0090970165199273
8792,3.3384378558111636
8793,4.082225035279622
8794,4.40330397353998
8795,4.29156317574808
8796,4.521915970925491
8797,2.8963319491231463
8798,3.9625573112023513
8799,4.220090926840065
8800,3.403615575119352
8801,3.696017123288179
8802,3.153441205452287
8803,3.895744160251622
8804,3.9071882039653487
8805,3.487827430887121
8806,3.7568088858082795
8807,4.139908466609944
8808,4.647124098113814
8809,3.692359483937812
8810,4.566822525555225
8811,2.826153985928817
8812,4.08112467346801
8813,4.746873023476961
8814,3.858946368170678
8815,4.549248144481309
8816,3.4657874553626917
8817,3.6585656486519444
8818,3.8050085835604754
8819,3.7550218826134296
8820,2.6399048120877877
8821,4.066774582769554
8822,3.4979552503715277
8823,4.205854489019959
8824,3.7772336077562727
8825,3.541604240165895
8826,3.7739630957266552
8827,4.059098810825996
8828,3.8275176216433158
8829,3.1977258286058765
8830,3.200454830464983
8831,4.696882058842244
8832,3.5233893404827157
8833,4.19480572586983
8834,3.78687486935579
8835,3.81072212414632
8836,3.3236479677320254
8837,3.944535525996736
8838,3.9382230145998744
8839,3.627452453995547
8840,4.138834033378705
8841,4.1294450484223635
8842,4.268811450928523
8843,4.128912493488107
8844,3.8013561746408664
8845,4.449685809911013
8846,4.188562260837141
8847,3.095713262714871
8848,3.3534900679996653
8849,2.9988444401623937
8850,2.2551893346305185
8851,4.282530100448151
8852,3.5479564024222707
8853,4.081937282663141
8854,3.8149649873662566
8855,3.0660299458547327
8856,4.035880249586662
8857,4.007959146693475
8858,3.640647781388871
8859,3.1131695732955738
8860,3.9470242512679232
8861,3.240051217086255
8862,3.4026713774796713
8863,4.201303765428183
8864,3.9480782418186604
8865,4.161097017066657
8866,3.9322069278446703
8867,3.9840590568924115
8868,4.270209745635499
8869,3.808913715179944
8870,3.9537866790150793
8871,3.6784575558846457
8872,4.190937533665482
8873,3.4361190147789005
8874,2.9084289290829832
8875,3.857356756994643
8876,3.5443521833235576
8877,4.374068548037008
8878,4.112629428228697
8879,4.270486862970198
8880,4.165149941202669
8881,4.111294155414534
8882,3.514746853092281
8883,3.0853603808629932
8884,3.665669602657406
8885,3.724854387021515
8886,2.9275308715065145
8887,3.4712984023843023
8888,4.622396414104959
8889,3.4598691015248257
8890,4.1659543069951885
8891,4.249392554728402
8892,3.7168275914299076
8893,4.142904926810825
8894,4.0160132495760354
8895,4.760041437081799
8896,4.202645086185755
8897,4.242080853821997
8898,3.5613882920514013
8899,4.561126694892234
8900,3.6104909430623193
8901,4.13010592011092
8902,3.3950918240201577
8903,3.945258236032871
8904,4.0698759886634805
8905,3.5949171620928597
8906,3.167911127064199
8907,4.117782198999044
8908,2.576285446873895
8909,4.151926648604873
8910,4.303135096579227
8911,4.2859548320636325
8912,4.7030192179517805
8913,4.135575044953747
8914,4.375147315943241
8915,4.241521207220842
8916,3.755370446434828
8917,3.096321525739912
8918,4.38650927295483
8919,4.330373771836003
8920,3.3998426196611415
8921,3.39180915942508
8922,4.194574011573474
8923,3.952502058360784
8924,4.003177770448679
8925,3.576232228655263
8926,4.171023212910703
8927,4.289463539633904
8928,3.148865095373104
8929,4.282795410385136
8930,4.620697752476035
8931,3.5331907272565517
8932,3.929036710174559
8933,3.0764681864411263
8934,4.042591193056545
8935,3.951666131005414
8936,3.8422778340383674
8937,3.3373588895243578
8938,3.7703106420153807
8939,3.973281449310223
8940,3.774983534060885
8941,3.4726319814692235
8942,3.991644508615476
8943,3.5145782248906925
8944,3.504729047775021
8945,4.095678304812709
8946,4.064553102938263
8947,3.685470973485304
8948,4.047619134309177
8949,3.8250360680257836
8950,3.940084286133795
8951,2.718564722490136
8952,4.251548060839876
8953,3.5967818373139355
8954,3.962528954403109
8955,3.4310521923631567
8956,3.5250096506658073
8957,4.149955727988331
8958,4.056932928384325
8959,4.201413511476637
8960,4.239801437467424
8961,3.788961401769173
8962,4.19586879446638
8963,3.874148302230974
8964,4.339095615323828
8965,4.219859535445884
8966,4.091558933744357
8967,4.260162205943475
8968,3.860010458561659
8969,4.39896415363844
8970,3.9649392463743705
8971,3.8813611990418866
8972,3.1065544170426507
8973,3.3260540952442046
8974,4.234456314212201
8975,4.022838184887889
8976,4.096304050894269
8977,4.193515670825693
8978,3.866686662911299
8979,4.302258347381872
8980,3.3426532815493366
8981,4.3383005047253125
8982,3.245340239078188
8983,4.210699079243083
8984,4.040886711151786
8985,3.9573141960774985
8986,4.29384036931146
8987,3.2158671286426364
8988,4.363165940969365
8989,4.195940888367555
8990,3.4572809034729155
8991,4.3700760664559235
8992,4.033890168762767
8993,3.2899678772838628
8994,3.8049162959731104
8995,4.138496370358061
8996,3.6247082303571583
8997,3.62896957898972
8998,3.877566564191084
8999,4.015602444864383
9000,3.9568062173350196
9001,3.999273490394562
9002,4.418059245166751
9003,4.0282558825223225
9004,2.7897073362812126
9005,4.230865118760414
9006,4.223022240280321
9007,3.604023930902632
9008,3.5734179401630177
9009,3.868554410507232
9010,4.398659754111886
9011,4.214405485742264
9012,3.9076392117579486
9013,3.498045177196683
9014,3.603932659542222
9015,3.719764640848875
9016,4.239197563119861
9017,4.206892656449305
9018,3.9818180371096643
9019,4.039658778245029
9020,3.8715924584716963
9021,4.1390755585691235
9022,4.389491650689903
9023,2.9134898543167496
9024,3.860724031555984
9025,3.4566413112693013
9026,4.283884950389754
9027,3.508506732596209
9028,4.001659500257345
9029,3.3453071763860893
9030,3.88127608955102
9031,4.121212295021238
9032,4.449925041774853
9033,3.0129414983175917
9034,4.325643775915676
9035,4.016270762553866
9036,3.6167436669058968
9037,4.289786639547296
9038,4.077299695933642
9039,2.4459334394053136
9040,3.765564262892972
9041,3.7604938827589565
9042,3.1894158717983028
9043,3.9921783731572393
9044,3.4417648125468094
9045,3.537940198887271
9046,3.3862165288514214
9047,2.225994101608607
9048,4.4135142133288126
9049,4.191304337423908
9050,4.156547501769631
9051,4.0228413655613275
9052,3.7395192238739288
9053,3.9450152711415893
9054,2.7852618886178835
9055,3.933287929751352
9056,3.6867486966078893
9057,4.2938446540796384
9058,3.962754453220745
9059,3.919333816112388
9060,3.9557155741644365
9061,3.985325631595138
9062,3.4952637713824632
9063,3.8334163282755314
9064,4.019932082512933
9065,4.044481342510339
9066,3.236268553781282
9067,3.6571333807726276
9068,3.851432268248459
9069,3.4385938431498024
9070,4.119466605652276
9071,3.5354998223152223
9072,4.070727399610843
9073,4.233472523254381
9074,3.328998164736716
9075,2.8573719888289086
9076,3.7449351544453493
9077,4.292790341892028
9078,3.560745382059732
9079,4.137966597918968
9080,3.6702234003419107
9081,4.151375438687378
9082,3.6511193785052756
9083,4.008313743930083
9084,4.133036149383156
9085,4.354302431359143
9086,3.723789010442574
9087,4.566437233793108
9088,3.493277709159607
9089,4.2914049454865335
9090,3.608295876812066
9091,2.9372240373118648
9092,3.8353758486416942
9093,3.8353573817472535
9094,3.902580728189953
9095,4.138876246936663
9096,4.036712042190851
9097,3.5252361021817666
9098,3.6730226962485637
9099,3.5409651597457934
9100,4.152974995573612
9101,4.383276017559004
9102,4.184581364583482
9103,4.078883386953351
9104,3.5763217244920806
9105,3.592971708642619
9106,3.558830926008186
9107,4.0873470460073085
9108,4.344199076447719
9109,4.244087360338581
9110,3.7851924141134874
9111,4.253657672088126
9112,3.865653575151439
9113,4.052132212401326
9114,4.025945827021582
9115,3.661876019994201
9116,4.081317704277083
9117,4.201813289909394
9118,4.2325880949589365
9119,4.087465107095601
9120,4.156027915902593
9121,3.7321612674692717
9122,3.9866430938181194
9123,3.7098485548873836
9124,3.7799652331347033
9125,3.7350490328836883
9126,3.4814040042601704
9127,4.36060435267913
9128,3.996352313003512
9129,3.4606531600577934
9130,2.6531185584720065
9131,4.253401484548472
9132,3.8350703485740936
9133,3.773142654549634
9134,4.035282720348158
9135,4.039858517655073
9136,4.209756938248124
9137,3.8777752067558455
9138,3.7923068478288995
9139,3.4716168737722466
9140,4.84184846975379
9141,3.7336162777925095
9142,4.347812652796177
9143,3.010818973860265
9144,4.0928305597295624
9145,4.151403736437275
9146,4.0322559429448
9147,2.211190871923211
9148,3.545602531212573
9149,4.310151465945637
9150,4.1282429921922725
9151,4.5162352711633975
9152,4.074821026726777
9153,4.530767158644463
9154,4.0749644877186455
9155,4.0906455906873145
9156,4.171733826796485
9157,3.80494486785706
9158,3.516020607297563
9159,3.7834611690435653
9160,2.4239645594537405
9161,3.125331068957923
9162,3.932779539310443
9163,4.369510028710698
9164,4.044909865309094
9165,4.138252780743887
9166,3.965872287163174
9167,3.6986013251969037
9168,4.176587630711676
9169,3.99046401000768
9170,3.8453286428594295
9171,3.2671763494606783
9172,4.334002023334712
9173,4.285450804063704
9174,3.8272382632429562
9175,4.38331206213063
9176,3.72327097465172
9177,4.281074638518251
9178,3.3927214635454437
9179,3.823146926181835
9180,3.7972416497142527
9181,4.116573006708263
9182,1.9071766248797561
9183,4.117040517305294
9184,3.2511214098509207
9185,3.1691400079752627
9186,3.922360804013857
9187,3.865800338801428
9188,3.342545276636671
9189,4.175631768410828
9190,1.950516439826028
9191,4.086254845143665
9192,3.963196074847006
9193,4.398226943204212
9194,4.020807450979479
9195,4.048570210868966
9196,3.8146066856570044
9197,4.044149732955212
9198,3.949400344927621
9199,4.627684274107045
9200,3.775368608062609
9201,3.7501589030778453
9202,3.689651219073101
9203,3.956692804204703
9204,4.030795590520752
9205,4.118861713208552
9206,4.419569597054354
9207,3.523763547200154
9208,4.100067081304838
9209,3.9446720205495134
9210,4.629872151508295
9211,3.202013800453218
9212,4.0734059645440865
9213,3.8548610768756544
9214,4.217299655115593
9215,4.264454676032187
9216,4.2948621072167885
9217,3.7409511853189317
9218,3.9886402447378937
9219,4.302169228587481
9220,3.931420781373899
9221,4.02045809182732
9222,3.310449185529199
9223,3.8484625944875126
9224,3.3290057879307544
9225,3.6019961929141124
9226,4.129204921374236
9227,2.1006865825781547
9228,3.2790768839512805
9229,3.3844331264970116
9230,4.070931128347232
9231,3.748250963842146
